Date;Nom_Entreprise;Secteur;Type_Entreprise;Type_Pub;Programme;Quality_Score;Prix_Euros;Temps_Plateforme;Nb_Visites;Device;Heure_Achat;Visites_Avant_Achat;ID_Campagne;Numero_Campagne;Objectif_Audience_K_Vues;Audience_Realisee_K_Vues;Objectif_Atteint;Taux_Reussite_Campagne_Precedente;Media;Plateforme_Diffusion;Cible;Date_Debut;Date_Fin;Mois;Fenetre_Commerciale;Frequence;Audience_Placement_K_Vues;Reach_K;Couverture_Efficace_K;Taux_Lead;Taux_Vente;Leads_Realises;Ventes_Realises;Objectif_Conversion;Conversion_Realisee;Objectif_Conversion_Atteint
2023-11-29;CodeKreyol;Tech;Privé;Logo fin;GRAND FORMAT;7.5;756.43;;6;;;;CodeKreyol_L15;15;500;420.8;Non;1;Lumen;YouTube;Professionnel;2023-11-29;2023-12-13;11;Noël;1.36;10.3;7.6;3.4;0.0375;0.0071;0.385;0.073;21.4;24.843;Oui
2023-12-07;CodeKreyol;Tech;Privé;Logo fin;ECO MATIN;9.1;878.63;26.4;6;Tablet;18.0;11.0;CodeKreyol_L15;15;500;420.8;Non;1;Lumen;Spotify;Professionnel;2023-11-29;2023-12-13;12;Noël;1.61;7.5;4.6;2.5;0.0629;0.0132;0.471;0.098;21.4;24.843;Oui
2023-12-11;CodeKreyol;Tech;Privé;Logo début/fin;SANTÉ PLUS;9.6;1392.83;12.9;4;Mobile;18.0;5.0;CodeKreyol_L15;15;500;420.8;Non;1;Lumen;YouTube;Professionnel;2023-11-29;2023-12-13;12;Noël;1.23;17.8;14.4;5.9;0.0359;0.0089;0.637;0.157;21.4;24.843;Oui
2023-12-03;CodeKreyol;Tech;Privé;Logo début/fin;GRAND FORMAT;6.9;727.55;;5;;;;CodeKreyol_L15;15;500;420.8;Non;1;Lumen;YouTube;Professionnel;2023-11-29;2023-12-13;12;Noël;1.25;10.1;8.1;3.4;0.0444;0.0081;0.448;0.082;21.4;24.843;Oui
2021-07-22;DataAntilles;Tech;Privé;Don;SANTÉ PLUS;8.4;581.53;13.8;2;Mobile;13.0;10.0;DataAntilles_L14;14;100;125.5;Oui;50;Lumen;YouTube;Professionnel;2021-06-18;2021-08-02;7;Été;1.40;13.7;9.8;4.6;0.0317;0.0077;0.435;0.106;8.5;7.663;Non
2021-07-25;DataAntilles;Tech;Privé;Don;ECO MATIN;8.5;554.0;;14;;;;DataAntilles_L14;14;100;125.5;Oui;50;Lumen;Spotify;Professionnel;2021-06-18;2021-08-02;7;Été;1.43;6.0;4.2;2.0;0.0520;0.0148;0.314;0.090;8.5;7.663;Non
2021-07-22;DataAntilles;Tech;Privé;Logo début/fin;SANTÉ PLUS;7.2;505.3;;6;;;;DataAntilles_L14;14;100;125.5;Oui;50;Lumen;Facebook;Professionnel;2021-06-18;2021-08-02;7;Été;1.95;6.2;3.2;2.1;0.0362;0.0069;0.223;0.042;8.5;7.663;Non
2021-07-14;DataAntilles;Tech;Public;Citation orale;ECO MATIN;7.8;1190.4;;5;;;;DataAntilles_L14;14;100;125.5;Oui;50;Lumen;YouTube;Professionnel;2021-06-18;2021-08-02;7;Été;1.27;20.0;15.7;6.7;0.0791;0.0174;1.580;0.347;8.5;7.663;Non
2021-07-19;DataAntilles;Tech;Public;Logo fin;SANTÉ PLUS;8.3;748.67;;8;;;;DataAntilles_L14;14;100;125.5;Oui;50;Lumen;YouTube;Professionnel;2021-06-18;2021-08-02;7;Été;1.64;11.4;7.0;3.8;0.0565;0.0111;0.646;0.127;8.5;7.663;Non
2021-06-22;DataAntilles;Tech;Public;Mécénat;ECO MATIN;8.0;843.5;;11;;;;DataAntilles_L14;14;100;125.5;Oui;50;Lumen;YouTube;Professionnel;2021-06-18;2021-08-02;6;Fête-des-mères;1.34;19.4;14.5;6.5;0.0471;0.0095;0.917;0.185;8.5;7.663;Non
2021-07-01;DataAntilles;Tech;Privé;Mécénat;GRAND FORMAT;7.7;644.41;16.8;10;Mobile;13.0;5.0;DataAntilles_L14;14;100;125.5;Oui;50;Lumen;YouTube;Professionnel;2021-06-18;2021-08-02;7;Été;1.07;15.9;14.8;5.3;0.0625;0.0163;0.995;0.259;8.5;7.663;Non
2021-07-26;DataAntilles;Tech;Public;Citation orale;SANTÉ PLUS;6.7;755.83;;4;;;;DataAntilles_L14;14;100;125.5;Oui;50;Lumen;YouTube;Professionnel;2021-06-18;2021-08-02;7;Été;1.45;9.5;6.6;3.2;0.0673;0.0186;0.639;0.176;8.5;7.663;Non
2021-07-13;DataAntilles;Tech;Privé;Placement produit;TECH & CO;7.7;969.9;22.9;4;Tablet;7.0;11.0;DataAntilles_L14;14;100;125.5;Oui;50;Lumen;Spotify;Professionnel;2021-06-18;2021-08-02;7;Été;1.37;11.4;8.3;3.8;0.0860;0.0287;0.977;0.326;8.5;7.663;Non
2021-08-02;DataAntilles;Tech;Privé;Citation orale;ECO MATIN;8.8;869.6;20.2;3;Mobile;13.0;8.0;DataAntilles_L14;14;100;125.5;Oui;50;Lumen;Facebook;Professionnel;2021-06-18;2021-08-02;8;Été;1.56;12.0;7.7;4.0;0.0782;0.0179;0.937;0.214;8.5;7.663;Non
2023-07-19;Diamants Léonine;Luxe;Privé;Mécénat;GRAND FORMAT;6.4;946.9;;5;;;;Diamants Léonine_L14;14;50;82.5;Oui;35;Lumen;YouTube;Professionnel;2023-06-24;2023-07-24;7;Été;1.23;20.1;16.2;6.7;0.0397;0.0091;0.797;0.182;5.2;4.518;Non
2023-07-21;Diamants Léonine;Luxe;Public;Logo début/fin;GRAND FORMAT;7.5;808.4;28.1;8;Mobile;18.0;6.0;Diamants Léonine_L14;14;50;82.5;Oui;35;Lumen;YouTube;Professionnel;2023-06-24;2023-07-24;7;Été;1.20;24.4;20.4;8.1;0.0269;0.0038;0.656;0.094;5.2;4.518;Non
2023-07-17;Diamants Léonine;Luxe;Privé;Placement produit;GRAND FORMAT;7.0;850.33;18.9;3;Desktop;7.0;8.0;Diamants Léonine_L14;14;50;82.5;Oui;35;Lumen;YouTube;Professionnel;2023-06-24;2023-07-24;7;Été;1.28;14.7;11.5;4.9;0.0909;0.0233;1.333;0.341;5.2;4.518;Non
2023-07-03;Diamants Léonine;Luxe;Privé;Placement produit;GRAND FORMAT;8.1;1187.89;;10;;;;Diamants Léonine_L14;14;50;82.5;Oui;35;Lumen;YouTube;Professionnel;2023-06-24;2023-07-24;7;Été;1.30;23.4;18.0;7.8;0.0741;0.0198;1.732;0.464;5.2;4.518;Non
2021-04-28;Mécanic Vauclin;Automobile;Public;Placement produit;GRAND FORMAT;8.9;1986.55;;8;;;;Mécanic Vauclin_L12;12;100;90.8;Non;87;Lumen;YouTube;Parent;2021-04-16;2021-05-31;4;Standard;1.03;36.8;35.8;12.3;0.0823;0.0146;3.031;0.536;6.4;5.758;Non
2021-04-20;Mécanic Vauclin;Automobile;Privé;Logo fin;ECO MATIN;5.9;666.06;;5;;;;Mécanic Vauclin_L12;12;100;90.8;Non;87;Lumen;YouTube;Parent;2021-04-16;2021-05-31;4;Standard;1.15;11.2;9.8;3.7;0.0367;0.0093;0.412;0.105;6.4;5.758;Non
2021-04-30;Mécanic Vauclin;Automobile;Privé;Logo fin;GRAND FORMAT;8.5;637.51;32.6;7;Mobile;13.0;2.0;Mécanic Vauclin_L12;12;100;90.8;Non;87;Lumen;YouTube;Parent;2021-04-16;2021-05-31;4;Standard;1.59;16.4;10.3;5.5;0.0425;0.0099;0.698;0.162;6.4;5.758;Non
2021-05-10;Mécanic Vauclin;Automobile;Privé;Citation orale;ECO MATIN;8.1;1207.57;;6;;;;Mécanic Vauclin_L12;12;100;90.8;Non;87;Lumen;Spotify;Parent;2021-04-16;2021-05-31;5;Fête-des-mères;1.38;12.5;9.1;4.2;0.0681;0.0199;0.852;0.248;6.4;5.758;Non
2021-05-25;Mécanic Vauclin;Automobile;Privé;Don;GRAND FORMAT;8.8;694.44;26.8;12;Desktop;21.0;5.0;Mécanic Vauclin_L12;12;100;90.8;Non;87;Lumen;YouTube;Parent;2021-04-16;2021-05-31;5;Fête-des-mères;1.25;6.2;4.9;2.1;0.0619;0.0126;0.382;0.078;6.4;5.758;Non
2021-05-05;Mécanic Vauclin;Automobile;Privé;Don;TECH & CO;8.0;566.58;;3;;;;Mécanic Vauclin_L12;12;100;90.8;Non;87;Lumen;Spotify;Parent;2021-04-16;2021-05-31;5;Fête-des-mères;1.47;7.7;5.2;2.6;0.0500;0.0095;0.384;0.073;6.4;5.758;Non
2021-02-25;Joaillerie Bambou;Luxe;Public;Don;ECO MATIN;6.1;463.8;;3;;;;Joaillerie Bambou_L14;14;50;76.4;Oui;45;Lumen;Spotify;Professionnel;2021-01-27;2021-03-28;2;St-Valentin;1.79;6.3;3.5;2.1;0.0625;0.0069;0.392;0.043;4.9;4.413;Non
2021-01-28;Joaillerie Bambou;Luxe;Public;Citation orale;TECH & CO;8.9;1550.06;19.8;26;Desktop;9.0;7.0;Joaillerie Bambou_L14;14;50;76.4;Oui;45;Lumen;Spotify;Professionnel;2021-01-27;2021-03-28;1;Soldes;1.58;11.1;7.0;3.7;0.0850;0.0153;0.945;0.170;4.9;4.413;Non
2021-02-13;Joaillerie Bambou;Luxe;Privé;Mécénat;ECO MATIN;7.0;1007.5;25.3;5;Mobile;8.0;9.0;Joaillerie Bambou_L14;14;50;76.4;Oui;45;Lumen;Facebook;Professionnel;2021-01-27;2021-03-28;2;St-Valentin;2.04;25.0;12.3;8.3;0.0613;0.0102;1.535;0.256;4.9;4.413;Non
2021-03-07;Joaillerie Bambou;Luxe;Privé;Logo début/fin;TECH & CO;8.4;1414.3;;4;;;;Joaillerie Bambou_L14;14;50;76.4;Oui;45;Lumen;YouTube;Professionnel;2021-01-27;2021-03-28;3;Standard;1.42;16.9;11.9;5.6;0.0534;0.0049;0.901;0.083;4.9;4.413;Non
2021-02-06;Joaillerie Bambou;Luxe;Privé;Logo début/fin;ECO MATIN;7.3;875.68;;16;;;;Joaillerie Bambou_L14;14;50;76.4;Oui;45;Lumen;Facebook;Professionnel;2021-01-27;2021-03-28;2;St-Valentin;1.58;17.1;10.8;5.7;0.0374;0.0051;0.640;0.088;4.9;4.413;Non
2024-06-12;CyberPalm;Tech;Privé;Logo fin;SANTÉ PLUS;5.7;607.55;;4;;;;CyberPalm_L14;14;100;81.7;Non;44;Lumen;Facebook;Parent;2024-05-27;2024-07-26;6;Fête-des-mères;2.12;16.7;7.9;5.6;0.0667;0.0166;1.115;0.278;5.0;4.977;Non
2024-07-17;CyberPalm;Tech;Privé;Citation orale;ECO MATIN;9.3;1381.81;;8;;;;CyberPalm_L14;14;100;81.7;Non;44;Lumen;YouTube;Parent;2024-05-27;2024-07-26;7;Été;1.37;15.4;11.2;5.1;0.0780;0.0255;1.197;0.391;5.0;4.977;Non
2024-06-01;CyberPalm;Tech;Privé;Logo début/fin;GRAND FORMAT;6.9;833.51;;8;;;;CyberPalm_L14;14;100;81.7;Non;44;Lumen;YouTube;Parent;2024-05-27;2024-07-26;6;Fête-des-mères;1.35;10.0;7.4;3.3;0.0571;0.0120;0.574;0.120;5.0;4.977;Non
2024-06-28;CyberPalm;Tech;Privé;Don;SANTÉ PLUS;7.1;967.58;23.6;5;Desktop;20.0;6.0;CyberPalm_L14;14;100;81.7;Non;44;Lumen;YouTube;Parent;2024-05-27;2024-07-26;6;Fête-des-mères;1.53;21.3;13.9;7.1;0.0511;0.0110;1.090;0.234;5.0;4.977;Non
2024-07-08;CyberPalm;Tech;Privé;Don;ECO MATIN;8.7;604.2;22.4;10;Desktop;21.0;6.0;CyberPalm_L14;14;100;81.7;Non;44;Lumen;Facebook;Parent;2024-05-27;2024-07-26;7;Été;1.96;18.3;9.3;6.1;0.0547;0.0102;1.001;0.187;5.0;4.977;Non
2020-07-13;GîtesKréol;Tourisme;Privé;Logo fin;SANTÉ PLUS;9.1;1131.69;18.7;5;Tablet;16.0;5.0;GîtesKréol_L12;12;50;28.1;Non;44;Lumen;Facebook;Kids;2020-07-11;2020-08-10;7;Été;1.86;14.5;7.8;4.8;0.0316;0.0061;0.457;0.088;1.4;1.306;Non
2020-08-06;GîtesKréol;Tourisme;Privé;Logo début/fin;GRAND FORMAT;8.6;2096.69;22.2;3;Mobile;19.0;5.0;GîtesKréol_L12;12;50;28.1;Non;44;Lumen;YouTube;Kids;2020-07-11;2020-08-10;8;Été;1.18;13.6;11.5;4.5;0.0623;0.0120;0.849;0.164;1.4;1.306;Non
2021-07-25;Laboratoire Mer Bleue;Santé;Association;Citation orale;TECH & CO;8.5;1619.36;;12;;;;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;YouTube;Parent;2021-07-16;2021-07-30;7;Été;1.00;17.9;17.9;6.0;0.0757;0.0209;1.358;0.376;26.7;24.366;Non
2021-07-23;Laboratoire Mer Bleue;Santé;Public;Logo fin;SANTÉ PLUS;8.8;668.54;;2;;;;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;Facebook;Parent;2021-07-16;2021-07-30;7;Été;1.83;9.6;5.3;3.2;0.0468;0.0114;0.451;0.110;26.7;24.366;Non
2021-07-30;Laboratoire Mer Bleue;Santé;Public;Logo début/fin;TECH & CO;7.7;569.89;;3;;;;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;Spotify;Parent;2021-07-16;2021-07-30;7;Été;1.33;12.2;9.2;4.1;0.0319;0.0095;0.389;0.116;26.7;24.366;Non
2021-07-19;Laboratoire Mer Bleue;Santé;Privé;Placement produit;GRAND FORMAT;7.5;1476.44;14.2;11;Desktop;13.0;6.0;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;YouTube;Parent;2021-07-16;2021-07-30;7;Été;1.16;22.5;19.4;7.5;0.0710;0.0227;1.599;0.511;26.7;24.366;Non
2021-07-20;Laboratoire Mer Bleue;Santé;Association;Don;SANTÉ PLUS;8.8;810.86;9.8;3;Tablet;21.0;9.0;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;YouTube;Parent;2021-07-16;2021-07-30;7;Été;1.23;17.3;14.1;5.8;0.0424;0.0087;0.735;0.151;26.7;24.366;Non
2021-07-16;Laboratoire Mer Bleue;Santé;Privé;Logo fin;ECO MATIN;8.2;632.3;;6;;;;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;Facebook;Parent;2021-07-16;2021-07-30;7;Été;2.07;10.0;4.8;3.3;0.0756;0.0159;0.757;0.159;26.7;24.366;Non
2021-07-26;Laboratoire Mer Bleue;Santé;Public;Citation orale;ECO MATIN;7.6;923.56;16.2;5;Tablet;9.0;7.0;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;Facebook;Parent;2021-07-16;2021-07-30;7;Été;2.07;11.7;5.7;3.9;0.0772;0.0161;0.905;0.188;26.7;24.366;Non
2021-07-25;Laboratoire Mer Bleue;Santé;Privé;Logo début/fin;ECO MATIN;5.2;333.26;;3;;;;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;Spotify;Parent;2021-07-16;2021-07-30;7;Été;1.31;9.3;7.1;3.1;0.0406;0.0079;0.379;0.074;26.7;24.366;Non
2021-07-29;Laboratoire Mer Bleue;Santé;Public;Mécénat;TECH & CO;6.4;442.51;;3;;;;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;Spotify;Parent;2021-07-16;2021-07-30;7;Été;1.77;7.8;4.4;2.6;0.0438;0.0089;0.341;0.070;26.7;24.366;Non
2021-07-26;Laboratoire Mer Bleue;Santé;Privé;Placement produit;SANTÉ PLUS;8.5;1215.99;;6;;;;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;Facebook;Parent;2021-07-16;2021-07-30;7;Été;1.54;18.5;12.0;6.2;0.1131;0.0266;2.092;0.492;26.7;24.366;Non
2021-07-23;Laboratoire Mer Bleue;Santé;Privé;Logo début/fin;ECO MATIN;7.2;605.28;16.1;3;Desktop;12.0;6.0;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;Spotify;Parent;2021-07-16;2021-07-30;7;Été;1.46;11.8;8.1;3.9;0.0322;0.0066;0.381;0.078;26.7;24.366;Non
2021-07-17;Laboratoire Mer Bleue;Santé;Association;Placement produit;ECO MATIN;6.1;746.9;;14;;;;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;Spotify;Parent;2021-07-16;2021-07-30;7;Été;1.48;11.4;7.7;3.8;0.0787;0.0281;0.901;0.322;26.7;24.366;Non
2021-07-19;Laboratoire Mer Bleue;Santé;Public;Mécénat;GRAND FORMAT;6.7;1230.24;;3;;;;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;YouTube;Parent;2021-07-16;2021-07-30;7;Été;1.06;31.3;29.6;10.4;0.0662;0.0109;2.072;0.340;26.7;24.366;Non
2021-07-24;Laboratoire Mer Bleue;Santé;Privé;Placement produit;SANTÉ PLUS;9.1;1445.6;;6;;;;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;YouTube;Parent;2021-07-16;2021-07-30;7;Été;1.27;32.7;25.8;10.9;0.1039;0.0352;3.401;1.153;26.7;24.366;Non
2021-07-23;Laboratoire Mer Bleue;Santé;Privé;Logo fin;SANTÉ PLUS;7.1;454.61;17.2;2;Tablet;21.0;8.0;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;YouTube;Parent;2021-07-16;2021-07-30;7;Été;1.06;10.1;9.5;3.4;0.0348;0.0048;0.351;0.049;26.7;24.366;Non
2021-07-30;Laboratoire Mer Bleue;Santé;Privé;Logo début/fin;SANTÉ PLUS;8.0;874.77;;6;;;;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;Facebook;Parent;2021-07-16;2021-07-30;7;Été;2.20;8.3;3.8;2.8;0.0723;0.0155;0.602;0.129;26.7;24.366;Non
2021-07-17;Laboratoire Mer Bleue;Santé;Public;Logo fin;GRAND FORMAT;7.3;724.79;;6;;;;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;YouTube;Parent;2021-07-16;2021-07-30;7;Été;1.60;21.3;13.3;7.1;0.0411;0.0064;0.875;0.135;26.7;24.366;Non
2021-07-24;Laboratoire Mer Bleue;Santé;Privé;Logo début/fin;TECH & CO;6.4;892.51;;4;;;;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;YouTube;Parent;2021-07-16;2021-07-30;7;Été;1.24;24.0;19.3;8.0;0.0371;0.0085;0.889;0.204;26.7;24.366;Non
2021-07-30;Laboratoire Mer Bleue;Santé;Privé;Citation orale;SANTÉ PLUS;8.8;1537.74;;4;;;;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;Facebook;Parent;2021-07-16;2021-07-30;7;Été;1.70;16.5;9.7;5.5;0.0850;0.0172;1.404;0.284;26.7;24.366;Non
2021-07-17;Laboratoire Mer Bleue;Santé;Particulier;Don;ECO MATIN;6.1;397.4;27.2;5;Tablet;21.0;2.0;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;Spotify;Parent;2021-07-16;2021-07-30;7;Été;1.44;12.4;8.6;4.1;0.0494;0.0120;0.612;0.149;26.7;24.366;Non
2021-07-24;Laboratoire Mer Bleue;Santé;Privé;Mécénat;SANTÉ PLUS;8.2;658.29;20.6;2;Mobile;19.0;8.0;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;Facebook;Parent;2021-07-16;2021-07-30;7;Été;2.23;13.2;5.9;4.4;0.0477;0.0093;0.632;0.123;26.7;24.366;Non
2021-07-29;Laboratoire Mer Bleue;Santé;Privé;Don;TECH & CO;9.5;774.32;26.4;19;Tablet;8.0;3.0;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;Spotify;Parent;2021-07-16;2021-07-30;7;Été;1.91;10.0;5.2;3.3;0.0389;0.0079;0.387;0.078;26.7;24.366;Non
2021-07-25;Laboratoire Mer Bleue;Santé;Privé;Mécénat;TECH & CO;8.8;487.97;12.5;4;Mobile;9.0;6.0;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;Spotify;Parent;2021-07-16;2021-07-30;7;Été;1.62;9.0;5.5;3.0;0.0527;0.0095;0.472;0.085;26.7;24.366;Non
2021-07-16;Laboratoire Mer Bleue;Santé;Public;Don;GRAND FORMAT;8.3;631.21;;9;;;;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;YouTube;Parent;2021-07-16;2021-07-30;7;Été;1.24;20.8;16.8;6.9;0.0501;0.0062;1.042;0.129;26.7;24.366;Non
2021-07-19;Laboratoire Mer Bleue;Santé;Association;Logo début/fin;ECO MATIN;8.4;515.66;;3;;;;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;Facebook;Parent;2021-07-16;2021-07-30;7;Été;1.77;8.3;4.7;2.8;0.0590;0.0118;0.487;0.098;26.7;24.366;Non
2021-07-27;Laboratoire Mer Bleue;Santé;Privé;Don;TECH & CO;7.4;793.19;;6;;;;Laboratoire Mer Bleue_L14;14;300;398.1;Oui;60;Lumen;YouTube;Parent;2021-07-16;2021-07-30;7;Été;1.29;20.0;15.6;6.7;0.0425;0.0099;0.852;0.199;26.7;24.366;Non
2022-05-28;Punch & Co;Food;Particulier;Placement produit;GRAND FORMAT;10.0;2044.26;;4;;;;Punch & Co_L12;12;50;68.2;Oui;51;Lumen;YouTube;Professionnel;2022-04-18;2022-06-02;5;Fête-des-mères;1.00;22.9;22.9;7.6;0.1058;0.0480;2.418;1.096;5.4;5.639;Oui
2022-04-23;Punch & Co;Food;Privé;Logo début/fin;GRAND FORMAT;8.2;892.5;;3;;;;Punch & Co_L12;12;50;68.2;Oui;51;Lumen;YouTube;Professionnel;2022-04-18;2022-06-02;4;Standard;1.16;17.0;14.6;5.7;0.0624;0.0219;1.060;0.371;5.4;5.639;Oui
2022-05-26;Punch & Co;Food;Privé;Don;GRAND FORMAT;8.4;829.07;25.4;6;Mobile;10.0;4.0;Punch & Co_L12;12;50;68.2;Oui;51;Lumen;YouTube;Professionnel;2022-04-18;2022-06-02;5;Fête-des-mères;1.34;14.7;10.9;4.9;0.0841;0.0217;1.233;0.319;5.4;5.639;Oui
2022-05-16;Punch & Co;Food;Privé;Don;GRAND FORMAT;7.2;987.61;15.7;8;Tablet;9.0;2.0;Punch & Co_L12;12;50;68.2;Oui;51;Lumen;YouTube;Professionnel;2022-04-18;2022-06-02;5;Fête-des-mères;1.43;13.8;9.6;4.6;0.0675;0.0218;0.928;0.299;5.4;5.639;Oui
2024-11-14;Or Noir Antilles;Luxe;Association;Mécénat;ECO MATIN;6.5;1234.21;;6;;;;Or Noir Antilles_L15;15;100;120.9;Oui;33;Lumen;YouTube;Professionnel;2024-10-24;2024-11-14;11;Noël;1.00;15.4;15.4;5.1;0.0496;0.0091;0.766;0.140;7.7;7.418;Non
2024-10-31;Or Noir Antilles;Luxe;Privé;Logo début/fin;GRAND FORMAT;8.8;1046.91;35.0;4;Mobile;7.0;5.0;Or Noir Antilles_L15;15;100;120.9;Oui;33;Lumen;YouTube;Professionnel;2024-10-24;2024-11-14;10;Standard;1.57;17.2;11.0;5.7;0.0469;0.0047;0.804;0.081;7.7;7.418;Non
2024-10-25;Or Noir Antilles;Luxe;Privé;Placement produit;GRAND FORMAT;8.6;2290.44;;6;;;;Or Noir Antilles_L15;15;100;120.9;Oui;33;Lumen;YouTube;Professionnel;2024-10-24;2024-11-14;10;Standard;1.51;26.4;17.5;8.8;0.1008;0.0182;2.665;0.480;7.7;7.418;Non
2024-11-09;Or Noir Antilles;Luxe;Public;Don;GRAND FORMAT;8.2;1508.15;22.2;10;Mobile;8.0;3.0;Or Noir Antilles_L15;15;100;120.9;Oui;33;Lumen;YouTube;Professionnel;2024-10-24;2024-11-14;11;Noël;1.30;22.2;17.0;7.4;0.0477;0.0065;1.057;0.143;7.7;7.418;Non
2024-11-11;Or Noir Antilles;Luxe;Privé;Logo fin;ECO MATIN;9.4;1102.03;15.2;5;Mobile;8.0;7.0;Or Noir Antilles_L15;15;100;120.9;Oui;33;Lumen;YouTube;Professionnel;2024-10-24;2024-11-14;11;Noël;1.30;15.3;11.7;5.1;0.0301;0.0040;0.460;0.061;7.7;7.418;Non
2024-10-29;Or Noir Antilles;Luxe;Association;Citation orale;GRAND FORMAT;7.7;1516.47;20.2;13;Tablet;9.0;7.0;Or Noir Antilles_L15;15;100;120.9;Oui;33;Lumen;YouTube;Professionnel;2024-10-24;2024-11-14;10;Standard;1.16;18.0;15.5;6.0;0.0760;0.0146;1.366;0.262;7.7;7.418;Non
2024-11-05;Or Noir Antilles;Luxe;Privé;Don;SANTÉ PLUS;9.3;707.13;21.6;4;Tablet;12.0;7.0;Or Noir Antilles_L15;15;100;120.9;Oui;33;Lumen;YouTube;Professionnel;2024-10-24;2024-11-14;11;Noël;1.32;6.5;4.9;2.2;0.0463;0.0059;0.301;0.038;7.7;7.418;Non
2020-07-16;Pearl Atlantique;Luxe;Privé;Logo début/fin;SANTÉ PLUS;8.2;1005.37;;3;;;;Pearl Atlantique_L15;15;100;94.6;Non;38;Lumen;Facebook;Professionnel;2020-06-30;2020-07-21;7;Été;1.55;16.5;10.6;5.5;0.0519;0.0077;0.855;0.127;5.6;5.675;Oui
2020-07-13;Pearl Atlantique;Luxe;Privé;Placement produit;TECH & CO;7.5;1039.27;19.8;9;Tablet;8.0;9.0;Pearl Atlantique_L15;15;100;94.6;Non;38;Lumen;YouTube;Professionnel;2020-06-30;2020-07-21;7;Été;1.11;13.8;12.4;4.6;0.0893;0.0253;1.231;0.349;5.6;5.675;Oui
2020-07-07;Pearl Atlantique;Luxe;Privé;Logo début/fin;SANTÉ PLUS;9.3;935.12;;4;;;;Pearl Atlantique_L15;15;100;94.6;Non;38;Lumen;YouTube;Professionnel;2020-06-30;2020-07-21;7;Été;1.20;17.0;14.1;5.7;0.0537;0.0098;0.911;0.167;5.6;5.675;Oui
2020-07-12;Pearl Atlantique;Luxe;Public;Citation orale;TECH & CO;8.5;1640.5;24.7;4;Desktop;12.0;6.0;Pearl Atlantique_L15;15;100;94.6;Non;38;Lumen;YouTube;Professionnel;2020-06-30;2020-07-21;7;Été;1.12;15.0;13.4;5.0;0.0887;0.0122;1.328;0.182;5.6;5.675;Oui
2020-07-16;Pearl Atlantique;Luxe;Privé;Mécénat;GRAND FORMAT;6.5;1062.49;;5;;;;Pearl Atlantique_L15;15;100;94.6;Non;38;Lumen;YouTube;Professionnel;2020-06-30;2020-07-21;7;Été;1.45;15.1;10.4;5.0;0.0474;0.0104;0.716;0.157;5.6;5.675;Oui
2020-07-04;Pearl Atlantique;Luxe;Privé;Logo fin;GRAND FORMAT;7.9;1092.12;15.8;6;Mobile;13.0;6.0;Pearl Atlantique_L15;15;100;94.6;Non;38;Lumen;YouTube;Professionnel;2020-06-30;2020-07-21;7;Été;1.09;17.3;15.9;5.8;0.0367;0.0055;0.634;0.094;5.6;5.675;Oui
2023-08-09;Croisières Caraïbes;Tourisme;Public;Citation orale;TECH & CO;7.1;1499.17;17.0;4;Desktop;9.0;3.0;Croisières Caraïbes_L15;15;500;421.3;Non;34;Lumen;YouTube;Professionnel;2023-06-11;2023-08-10;8;Été;1.07;14.8;13.9;4.9;0.0880;0.0320;1.299;0.472;27.2;31.723;Oui
2023-08-04;Croisières Caraïbes;Tourisme;Association;Logo début/fin;ECO MATIN;5.2;957.13;;9;;;;Croisières Caraïbes_L15;15;500;421.3;Non;34;Lumen;YouTube;Professionnel;2023-06-11;2023-08-10;8;Été;1.26;18.3;14.5;6.1;0.0644;0.0183;1.177;0.334;27.2;31.723;Oui
